SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG
40300,NYISO,CONED,0-17,99,40300,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2424,Y
50385,PJM,COMED,,RV3,50385,PJM,COMED,IDR,R05,IDR,R05,,IL,0,5485,Y
50386,PJM,COMED,,RV4,50386,PJM,COMED,IDR,R09,IDR,R09,,IL,0,5486,Y
50387,PJM,COMED,,RV5,50387,PJM,COMED,IDR,R10,IDR,R10,,IL,0,5487,Y
40251,NYISO,CONED,0-2199,70,40251,NYISO,CONED,IDR,SC21,IDR,SECONDARY,,NY,0,2430,Y
50388,PJM,COMED,,B95,50388,PJM,COMED,IDR,R05,IDR,R05,,IL,0,5489,Y
40260,NYISO,CONED,0-2199,72,40260,NYISO,CONED,IDR,SC21,IDR,SECONDARY,,NY,0,2433,Y
20122,PJM,JCPL,GSCL,JC_GS3_01F,20122,PJM,JCPL,IDR,GS,IDR,SECONDARY,,NJ,0,5490,N
50389,PJM,COMED,,R67,50389,PJM,COMED,IDR,R10HV,IDR,R10HV,,IL,0,5491,Y
40296,NYISO,CONED,0-2199,921,40296,NYISO,CONED,IDR,SC21,IDR,SECONDARY,,NY,0,2436,Y
50390,PJM,COMED,,R67,50390,PJM,COMED,IDR,R10HV,IDR,R10_138KV,,IL,0,5492,N
50391,PJM,COMED,,R75,50391,PJM,COMED,IDR,R05,IDR,R05,,IL,0,5493,Y
40330,NYISO,CONED,0-47542,51,40330,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0,2439,N
50433,PJM,BGE,41,R,50433,PJM,BGE,R,R41,SCALAR,SECONDARY,,MD,100,5534,Y
40255,NYISO,CONED,0-47542,71,40255,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0,2442,Y
50394,ERCOT,ONCOR,,D6,50394,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,5496,Y
50395,ERCOT,ONCOR,,DC,50395,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,5497,Y
50396,ERCOT,ONCOR,,DJ,50396,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,5498,Y
50397,ERCOT,ONCOR,,DQ,50397,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,5499,Y
40335,NYISO,CONED,0-99999999,6,40335,NYISO,CONED,IDR,SC6,IDR,SECONDARY,,NY,0,2448,N
50400,PJM,DAYTON,SS01,117,50400,PJM,DAYTON,SS01,117,SCALAR,SECONDARY,,OH,0,5502,Y
50399,NYISO,NIMO,1SC4,SC4,50399,NYISO,NIMO,IDR,SC3,IDR,SECONDARY,,NY,0,5501,Y
40269,NYISO,CONED,120-220,79,40269,NYISO,CONED,IDR,SC8,IDR,SECONDARY,,NY,0,2451,Y
50401,PJM,DAYTON,SS02,117,50401,PJM,DAYTON,SS02,117,SCALAR,SECONDARY,,OH,0,5503,Y
50402,PJM,DAYTON,SS03,117,50402,PJM,DAYTON,SS03,117,SCALAR,SECONDARY,,OH,0,5504,Y
40338,NYISO,CONED,120-220,8,40338,NYISO,CONED,IDR,SC8,IDR,SECONDARY,,NY,0,2454,Y
50403,PJM,DAYTON,SS04,117,50403,PJM,DAYTON,SS04,117,SCALAR,SECONDARY,,OH,0,5505,Y
50404,PJM,DAYTON,SS05,117,50404,PJM,DAYTON,SS05,117,SCALAR,SECONDARY,,OH,0,5506,Y
40307,NYISO,CONED,12000-40000,12,40307,NYISO,CONED,IDR,SC12,IDR,SECONDARY,,NY,0,2457,Y
50405,PJM,DAYTON,SS06,117,50405,PJM,DAYTON,SS06,117,SCALAR,SECONDARY,,OH,0,5507,Y
50406,PJM,DAYTON,SS01,137,50406,PJM,DAYTON,SS01,137,SCALAR,SECONDARY,,OH,0,5508,Y
40224,NYISO,CONED,12000-40000,52,40224,NYISO,CONED,IDR,SC12,IDR,SECONDARY,,NY,0,2460,Y
50407,PJM,DAYTON,SS02,137,50407,PJM,DAYTON,SS02,137,SCALAR,SECONDARY,,OH,0,5509,Y
50408,PJM,DAYTON,SS03,137,50408,PJM,DAYTON,SS03,137,SCALAR,SECONDARY,,OH,0,5510,Y
40265,NYISO,CONED,12000-40000,77,40265,NYISO,CONED,IDR,SC12,IDR,SECONDARY,,NY,0,2463,Y
50409,PJM,DAYTON,SS04,137,50409,PJM,DAYTON,SS04,137,SCALAR,SECONDARY,,OH,0,5511,Y
50410,PJM,DAYTON,SS05,137,50410,PJM,DAYTON,SS05,137,SCALAR,SECONDARY,,OH,0,5512,Y
40331,NYISO,CONED,122555-286305,51,40331,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0,2466,N
50411,PJM,DAYTON,SS06,137,50411,PJM,DAYTON,SS06,137,SCALAR,SECONDARY,,OH,0,5513,Y
50412,NEPOOL,CLP,,55,50412,NEPOOL,CLP,IDR,55,IDR,PRIMARY,,CT,0,5514,N
40257,NYISO,CONED,122555-286305,71,40257,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0,2469,Y
50413,NEPOOL,CLP,,56,50413,NEPOOL,CLP,IDR,56,IDR,PRIMARY,,CT,0,5515,N
50414,NEPOOL,CLP,,57,50414,NEPOOL,CLP,IDR,57,IDR,PRIMARY,,CT,0,5516,N
40018,NYISO,CONED,1500-3000,117,40018,NYISO,CONED,IDR,SC2,IDR,SECONDARY,,NY,0,2472,Y
50415,NEPOOL,CLP,,58,50415,NEPOOL,CLP,IDR,58,IDR,PRIMARY,,CT,0,5517,N
50416,NEPOOL,BECO,,G6,50416,NEPOOL,BECO,IDR,G3,IDR,PRIMARY,,MA,0,5518,Y
40311,NYISO,CONED,1500-3000,2,40311,NYISO,CONED,IDR,SC2,IDR,SECONDARY,,NY,0,2475,Y
50417,NEPOOL,BECO,,G7,50417,NEPOOL,BECO,IDR,G3,IDR,PRIMARY,,MA,0,5519,Y
50418,NEPOOL,CMBRDG,,71,50418,NEPOOL,CMBRDG,IDR,G3,IDR,PRIMARY,,MA,0,5520,Y
40071,NYISO,CONED,1500-3000,30,40071,NYISO,CONED,IDR,SC2,IDR,SECONDARY,,NY,0,2478,Y
50419,NEPOOL,CMBRDG,,72,50419,NEPOOL,CMBRDG,IDR,G3,IDR,PRIMARY,,MA,0,5521,Y
40076,NYISO,CONED,1500-3000,330,40076,NYISO,CONED,IDR,SC2,IDR,SECONDARY,,NY,0,2481,Y
49064,NEPOOL,UI,,GST,49064,NEPOOL,UI,GST,GST,SCALAR,SECONDARY,,CT,0,4086,Y
50420,PJM,JCPL,TL,JC_GS1_16F,50420,PJM,JCPL,TL,GS1,SCALAR,SECONDARY,,NJ,0,5522,Y
40081,NYISO,CONED,1500-3000,331,40081,NYISO,CONED,IDR,SC2,IDR,SECONDARY,,NY,0,2484,Y
50421,PJM,METED,GSTC,ME-GSLD,50421,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,SECONDARY,PA,0,5523,Y
50422,PJM,METED,GSCL,ME-GSLD,50422,PJM,METED,MGSCL,GS,SCALAR,SECONDARY,SECONDARY,PA,0,5524,Y
40014,NYISO,CONED,1500-999999,104,40014,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2487,Y
50423,PJM,METED,OLS,ME-POLD,50423,PJM,METED,OLS,OLS,SCALAR,SECONDARY,SECONDARY,PA,0,5525,Y
50424,PJM,METED,GSCM,ME-GSMD,50424,PJM,METED,MGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0,5526,Y
40016,NYISO,CONED,1500-999999,105,40016,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2490,Y
50425,PJM,METED,GSCM,ME-GSMTODD,50425,PJM,METED,MGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0,5527,N
50427,PJM,PENELEC,GSCM,PN-GSMD,50427,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0,5528,Y
40027,NYISO,CONED,1500-999999,167,40027,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2493,Y
50428,PJM,PENELEC,GSCS,PN-GSMD,50428,PJM,PENELEC,PGSCS,GS,SCALAR,SECONDARY,SECONDARY,PA,0,5529,Y
50429,PJM,PENELEC,OLS,PN-POLD,50429,PJM,PENELEC,OLS,OLS,SCALAR,SECONDARY,SECONDARY,PA,0,5530,Y
40029,NYISO,CONED,1500-999999,181,40029,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2496,Y
50430,PJM,PENELEC,GSCM,PN-GSSD,50430,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0,5531,Y
50431,NYISO,CENTHUD,LGP,E243,50431,NYISO,CENTHUD,IDR,243,IDR,PRIMARY,,NY,0,5532,Y
40031,NYISO,CONED,1500-999999,183,40031,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2499,Y
50432,PJM,BGE,40,R,50432,PJM,BGE,R,R40,SCALAR,SECONDARY,,MD,100,5533,Y
50434,PJM,BGE,140,R,50434,PJM,BGE,R,R140,SCALAR,SECONDARY,,MD,100,5535,Y
40037,NYISO,CONED,1500-999999,187,40037,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2502,Y
50435,PJM,BGE,141,R,50435,PJM,BGE,R,R141,SCALAR,SECONDARY,,MD,100,5536,Y
50436,PJM,BGE,42,RH,50436,PJM,BGE,RH,RH42,SCALAR,SECONDARY,,MD,100,5537,Y
40354,NYISO,CONED,1500-999999,19,40354,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2505,N
50437,PJM,BGE,43,RH,50437,PJM,BGE,RH,RH43,SCALAR,SECONDARY,,MD,100,5538,Y
50438,PJM,BGE,142,RH,50438,PJM,BGE,RH,RH42,SCALAR,SECONDARY,,MD,100,5539,Y
40039,NYISO,CONED,1500-999999,20,40039,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2508,N
50439,PJM,BGE,143,RH,50439,PJM,BGE,RH,RH43,SCALAR,SECONDARY,,MD,100,5540,Y
50440,PJM,BGE,50,G,50440,PJM,BGE,G,G50,SCALAR,SECONDARY,,MD,0,5541,Y
40041,NYISO,CONED,1500-999999,23,40041,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2511,N
50441,PJM,BGE,52,G,50441,PJM,BGE,G,G52,SCALAR,SECONDARY,,MD,0,5542,Y
50442,PJM,BGE,53,G,50442,PJM,BGE,G,G53,SCALAR,SECONDARY,,MD,0,5543,Y
40043,NYISO,CONED,1500-999999,24,40043,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2514,N
50443,PJM,BGE,150,G,50443,PJM,BGE,G,G50,SCALAR,SECONDARY,,MD,0,5544,Y
50444,PJM,BGE,152,G,50444,PJM,BGE,G,G52,SCALAR,SECONDARY,,MD,0,5545,Y
40355,NYISO,CONED,1500-999999,240,40355,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2517,Y
50445,PJM,BGE,153,G,50445,PJM,BGE,G,G53,SCALAR,SECONDARY,,MD,0,5546,Y
50446,PJM,BGE,65,GL,50446,PJM,BGE,GL,GL65,SCALAR,SECONDARY,,MD,0,5547,Y
40045,NYISO,CONED,1500-999999,261,40045,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2520,Y
50447,PJM,BGE,66,GL,50447,PJM,BGE,GL,GL66,SCALAR,SECONDARY,,MD,0,5548,Y
50448,PJM,BGE,67,GL,50448,PJM,BGE,GL,GL67,SCALAR,SECONDARY,,MD,0,5549,Y
40051,NYISO,CONED,1500-999999,267,40051,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2523,Y
50449,PJM,BGE,68,GL,50449,PJM,BGE,GL,GL68,SCALAR,SECONDARY,,MD,0,5550,Y
50450,PJM,BGE,69,GL,50450,PJM,BGE,GL,GL69,SCALAR,SECONDARY,,MD,0,5551,Y
40053,NYISO,CONED,1500-999999,281,40053,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2526,Y
50451,PJM,BGE,165,GL,50451,PJM,BGE,GL,GL65,SCALAR,SECONDARY,,MD,0,5552,Y
50452,PJM,BGE,166,GL,50452,PJM,BGE,GL,GL66,SCALAR,SECONDARY,,MD,0,5553,Y
40055,NYISO,CONED,1500-999999,283,40055,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2529,Y
50453,PJM,BGE,167,GL,50453,PJM,BGE,GL,GL67,SCALAR,SECONDARY,,MD,0,5554,Y
50454,PJM,BGE,168,GL,50454,PJM,BGE,GL,GL68,SCALAR,SECONDARY,,MD,0,5555,Y
40057,NYISO,CONED,1500-999999,284,40057,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2532,Y
50455,PJM,BGE,169,GL,50455,PJM,BGE,GL,GL69,SCALAR,SECONDARY,,MD,0,5556,Y
50456,PJM,BGE,65,GL,50456,PJM,BGE,GL_IDR,GL65,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5557,N
40063,NYISO,CONED,1500-999999,287,40063,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2535,Y
50457,PJM,BGE,66,GL,50457,PJM,BGE,GL_IDR,GL66,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5558,N
50458,PJM,BGE,67,GL,50458,PJM,BGE,GL_IDR,GL67,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5559,N
40069,NYISO,CONED,1500-999999,289,40069,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2538,Y
50459,PJM,BGE,68,GL,50459,PJM,BGE,GL_IDR,GL68,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5560,N
50460,PJM,BGE,69,GL,50460,PJM,BGE,GL_IDR,GL69,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5561,N
50461,PJM,BGE,165,GL,50461,PJM,BGE,GL_IDR,GL65,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5562,N
50462,PJM,BGE,166,GL,50462,PJM,BGE,GL_IDR,GL66,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5563,N
50463,PJM,BGE,167,GL,50463,PJM,BGE,GL_IDR,GL67,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5564,N
50464,PJM,BGE,168,GL,50464,PJM,BGE,GL_IDR,GL68,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5565,N
50465,PJM,BGE,169,GL,50465,PJM,BGE,GL_IDR,GL69,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,5566,N
50466,PJM,BGE,70,GLP,50466,PJM,BGE,GLP_IDR,GLP70,IDR,SECONDARY,General Service Large Time-of-Use (> 60 kW),MD,0,5567,Y
50303,PJM,ATSICE,CG,CE-GTF,50303,PJM,ATSICE,CE_CG,CE-GTF,SCALAR,TRANSMISSION,,OH,0,5403,Y
50304,PJM,ATSICE,C2,CE-GTF,50304,PJM,ATSICE,CE_C2,CE-GTF,SCALAR,TRANSMISSION,,OH,0,5404,Y
40086,NYISO,CONED,1500-999999,34,40086,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2541,N
50305,PJM,ATSICE,CS,CE-GTF,50305,PJM,ATSICE,CE_CS,CE-GTF,SCALAR,TRANSMISSION,,OH,0,5405,Y
50306,PJM,ATSICE,C3,CE-GTF,50306,PJM,ATSICE,CE_C3,CE-GTF,SCALAR,TRANSMISSION,,OH,0,5406,Y
40092,NYISO,CONED,1500-999999,340,40092,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2544,Y
50307,PJM,ATSICE,CH,CE-GTF,50307,PJM,ATSICE,CE_CH,CE-GTF,SCALAR,TRANSMISSION,,OH,0,5407,Y
40094,NYISO,CONED,1500-999999,361,40094,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2547,Y
50309,PJM,ATSICE,C1,CE-GTD,50309,PJM,ATSICE,CE_C1,CE-GTD,SCALAR,TRANSMISSION,,OH,0,5409,Y
50310,PJM,ATSICE,CG,CE-GTD,50310,PJM,ATSICE,CE_CG,CE-GTD,SCALAR,TRANSMISSION,,OH,0,5410,Y
40100,NYISO,CONED,1500-999999,367,40100,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2550,Y
50311,PJM,ATSICE,C2,CE-GTD,50311,PJM,ATSICE,CE_C2,CE-GTD,SCALAR,TRANSMISSION,,OH,0,5411,Y
50312,PJM,ATSICE,C3,CE-GTD,50312,PJM,ATSICE,CE_C3,CE-GTD,SCALAR,TRANSMISSION,,OH,0,5412,Y
40102,NYISO,CONED,1500-999999,381,40102,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2553,Y
50313,PJM,ATSICE,CS,CE-GTD,50313,PJM,ATSICE,CE_CS,CE-GTD,SCALAR,TRANSMISSION,,OH,0,5413,Y
50314,PJM,ATSICE,CH,CE-GTD,50314,PJM,ATSICE,CE_CH,CE-GTD,SCALAR,TRANSMISSION,,OH,0,5414,Y
40104,NYISO,CONED,1500-999999,383,40104,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2556,Y
50316,PJM,ATSIOE,C1,OE-GTF,50316,PJM,ATSIOE,OE_C1,OE-GTF,SCALAR,TRANSMISSION,,OH,0,5416,Y
40106,NYISO,CONED,1500-999999,384,40106,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2559,Y
50317,PJM,ATSIOE,CG,OE-GTF,50317,PJM,ATSIOE,OE_CG,OE-GTF,SCALAR,TRANSMISSION,,OH,0,5417,Y
50318,PJM,ATSIOE,C2,OE-GTF,50318,PJM,ATSIOE,OE_C2,OE-GTF,SCALAR,TRANSMISSION,,OH,0,5418,Y
40112,NYISO,CONED,1500-999999,387,40112,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2562,Y
50319,PJM,ATSIOE,CS,OE-GTF,50319,PJM,ATSIOE,OE_CS,OE-GTF,SCALAR,TRANSMISSION,,OH,0,5419,Y
50320,PJM,ATSIOE,C3,OE-GTF,50320,PJM,ATSIOE,OE_C3,OE-GTF,SCALAR,TRANSMISSION,,OH,0,5420,Y
40118,NYISO,CONED,1500-999999,389,40118,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2565,Y
50321,PJM,ATSIOE,CH,OE-GTF,50321,PJM,ATSIOE,OE_CH,OE-GTF,SCALAR,TRANSMISSION,,OH,0,5421,Y
40124,NYISO,CONED,1500-999999,39,40124,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2568,Y
50323,PJM,ATSIOE,C1,OE-GTD,50323,PJM,ATSIOE,OE_C1,OE-GTD,SCALAR,TRANSMISSION,,OH,0,5423,Y
50324,PJM,ATSIOE,CG,OE-GTD,50324,PJM,ATSIOE,OE_CG,OE-GTD,SCALAR,TRANSMISSION,,OH,0,5424,Y
40327,NYISO,CONED,1500-999999,4,40327,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2571,N
50325,PJM,ATSIOE,C2,OE-GTD,50325,PJM,ATSIOE,OE_C2,OE-GTD,SCALAR,TRANSMISSION,,OH,0,5425,Y
50326,PJM,ATSIOE,C3,OE-GTD,50326,PJM,ATSIOE,OE_C3,OE-GTD,SCALAR,TRANSMISSION,,OH,0,5426,Y
40356,NYISO,CONED,1500-999999,40,40356,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2574,Y
50327,PJM,ATSIOE,CS,OE-GTD,50327,PJM,ATSIOE,OE_CS,OE-GTD,SCALAR,TRANSMISSION,,OH,0,5427,Y
50328,PJM,ATSIOE,CH,OE-GTD,50328,PJM,ATSIOE,OE_CH,OE-GTD,SCALAR,TRANSMISSION,,OH,0,5428,Y
40126,NYISO,CONED,1500-999999,400,40126,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2577,Y
50330,PJM,ATSITE,,TE-GTF,50330,PJM,ATSITE,TE_C1,TE-GTF,SCALAR,TRANSMISSION,,OH,0,5430,Y
40128,NYISO,CONED,1500-999999,402,40128,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2580,Y
50331,PJM,ATSITE,,TE-GTF,50331,PJM,ATSITE,TE_CG,TE-GTF,SCALAR,TRANSMISSION,,OH,0,5431,Y
50332,PJM,ATSITE,,TE-GTF,50332,PJM,ATSITE,TE_C2,TE-GTF,SCALAR,TRANSMISSION,,OH,0,5432,Y
40130,NYISO,CONED,1500-999999,404,40130,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2583,Y
50333,PJM,ATSITE,,TE-GTF,50333,PJM,ATSITE,TE_CS,TE-GTF,SCALAR,TRANSMISSION,,OH,0,5433,Y
50334,PJM,ATSITE,,TE-GTF,50334,PJM,ATSITE,TE_C3,TE-GTF,SCALAR,TRANSMISSION,,OH,0,5434,Y
40132,NYISO,CONED,1500-999999,406,40132,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2586,Y
50335,PJM,ATSITE,,TE-GTF,50335,PJM,ATSITE,TE_CH,TE-GTF,SCALAR,TRANSMISSION,,OH,0,5435,Y
50336,PJM,ATSITE,IDR,TE-GTF,50336,PJM,ATSITE,TE-GTF_IDR,TE-GTF,IDR,TRANSMISSION,,OH,0,5436,Y
40134,NYISO,CONED,1500-999999,408,40134,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2589,Y
50337,PJM,ATSITE,,TE-GTD,50337,PJM,ATSITE,TE_C1,TE-GTD,SCALAR,TRANSMISSION,,OH,0,5437,Y
50338,PJM,ATSITE,,TE-GTD,50338,PJM,ATSITE,TE_CG,TE-GTD,SCALAR,TRANSMISSION,,OH,0,5438,Y
40136,NYISO,CONED,1500-999999,410,40136,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2592,Y
50339,PJM,ATSITE,,TE-GTD,50339,PJM,ATSITE,TE_C2,TE-GTD,SCALAR,TRANSMISSION,,OH,0,5439,Y
50340,PJM,ATSITE,,TE-GTD,50340,PJM,ATSITE,TE_C3,TE-GTD,SCALAR,TRANSMISSION,,OH,0,5440,Y
40142,NYISO,CONED,1500-999999,412,40142,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2595,Y
50341,PJM,ATSITE,,TE-GTD,50341,PJM,ATSITE,TE_CS,TE-GTD,SCALAR,TRANSMISSION,,OH,0,5441,Y
50342,PJM,ATSITE,,TE-GTD,50342,PJM,ATSITE,TE_CH,TE-GTD,SCALAR,TRANSMISSION,,OH,0,5442,Y
40148,NYISO,CONED,1500-999999,414,40148,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2598,Y
50343,PJM,ATSITE,IDR,TE-GTD,50343,PJM,ATSITE,TE-GTD_IDR,TE-GTD,IDR,TRANSMISSION,,OH,0,5443,Y
50344,PJM,DAYTON,,168,50344,PJM,DAYTON,HV01   ,168,SCALAR,TRANSMISSION,,OH,0,5444,N
40154,NYISO,CONED,1500-999999,416,40154,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2601,Y
50345,PJM,DAYTON,IDR,168,50345,PJM,DAYTON,HV01_IDR,168,IDR,TRANSMISSION,,OH,0,5445,Y
50346,PJM,DAYTON,,158,50346,PJM,DAYTON,HV01   ,158,SCALAR,TRANSMISSION,,OH,0,5446,N
40160,NYISO,CONED,1500-999999,420,40160,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2604,Y
50347,PJM,DAYTON,IDR,158,50347,PJM,DAYTON,HV01_IDR,158,IDR,TRANSMISSION,,OH,0,5447,Y
50348,PJM,DAYTON,,768,50348,PJM,DAYTON,HV01   ,768,SCALAR,TRANSMISSION,,OH,0,5448,N
40166,NYISO,CONED,1500-999999,422,40166,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2607,Y
50349,PJM,DAYTON,IDR,768,50349,PJM,DAYTON,HV01_IDR,768,IDR,TRANSMISSION,,OH,0,5449,Y
50350,PJM,DAYTON,IDR,758,50350,PJM,DAYTON,HV01_IDR,758,IDR,TRANSMISSION,,OH,0,5450,Y
40168,NYISO,CONED,1500-999999,424,40168,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2610,Y
50351,PJM,DAYTON,,758,50351,PJM,DAYTON,HV01   ,758,SCALAR,TRANSMISSION,,OH,0,5451,N
50352,PJM,DAYTON,,821,50352,PJM,DAYTON,HV01   ,821,SCALAR,TRANSMISSION,,OH,0,5452,N
40170,NYISO,CONED,1500-999999,426,40170,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2613,Y
50353,PJM,DAYTON,IDR,821,50353,PJM,DAYTON,HV01_IDR,821,IDR,TRANSMISSION,,OH,0,5453,Y
50354,PJM,DAYTON,,823,50354,PJM,DAYTON,HV01   ,823,SCALAR,TRANSMISSION,,OH,0,5454,N
40176,NYISO,CONED,1500-999999,428,40176,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2616,Y
50355,PJM,DAYTON,IDR,823,50355,PJM,DAYTON,HV01_IDR,823,IDR,TRANSMISSION,,OH,0,5455,Y
50356,PJM,DAYTON,,871,50356,PJM,DAYTON,HV01   ,871,SCALAR,TRANSMISSION,,OH,0,5456,N
40178,NYISO,CONED,1500-999999,43,40178,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2619,Y
50357,PJM,DAYTON,IDR,871,50357,PJM,DAYTON,HV01_IDR,871,IDR,TRANSMISSION,,OH,0,5457,Y
50358,PJM,DAYTON,,873,50358,PJM,DAYTON,HV01   ,873,SCALAR,TRANSMISSION,,OH,0,5458,N
40184,NYISO,CONED,1500-999999,430,40184,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2622,Y
50359,PJM,DAYTON,IDR,873,50359,PJM,DAYTON,HV01_IDR,873,IDR,TRANSMISSION,,OH,0,5459,Y
50360,PJM,DAYTON,,826,50360,PJM,DAYTON,HV01   ,826,SCALAR,TRANSMISSION,,OH,0,5460,N
40186,NYISO,CONED,1500-999999,432,40186,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2625,Y
50361,PJM,DAYTON,,828,50361,PJM,DAYTON,HV01   ,828,SCALAR,TRANSMISSION,,OH,0,5461,N
50362,PJM,DAYTON,,872,50362,PJM,DAYTON,HV01   ,872,SCALAR,TRANSMISSION,,OH,0,5462,N
40188,NYISO,CONED,1500-999999,434,40188,NYISO,CONED,IDR,SC4,IDR,SECONDARY,,NY,0,2628,Y
50363,PJM,DAYTON,,874,50363,PJM,DAYTON,HV01   ,874,SCALAR,TRANSMISSION,,OH,0,5463,N
50364,PJM,DAYTON,,368,50364,PJM,DAYTON,HV01   ,368,SCALAR,TRANSMISSION,,OH,0,5464,N
40194,NYISO,CONED,1500-999999,436,40194,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2631,Y
50365,PJM,DAYTON,,370,50365,PJM,DAYTON,HV01   ,370,SCALAR,TRANSMISSION,,OH,0,5465,N
50366,PJM,DAYTON,,358,50366,PJM,DAYTON,HV01   ,358,SCALAR,TRANSMISSION,,OH,0,5466,N
40200,NYISO,CONED,1500-999999,438,40200,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0,2634,Y
