,ESG_SOURCEID,MARKET,DISCO_CODE,PROFILE_CLASS,RATE_CLASS,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
155,50727,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5828,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
156,50728,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5829,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
157,50729,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5830,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
158,50730,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5831,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
159,50731,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5832,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
160,50732,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5833,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
161,50733,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5834,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
162,50734,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5835,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
163,50735,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5836,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
164,50736,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5837,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
165,50737,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5838,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
166,50738,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5839,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
167,50739,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5840,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
168,50740,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5841,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
169,50741,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5842,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
170,50742,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5843,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
171,50743,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5844,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
172,50744,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5845,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
173,50745,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5846,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
174,50746,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5847,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
175,50747,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5848,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
176,50748,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5849,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
177,50749,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5850,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
178,50750,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5851,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
179,50751,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,5852,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
180,50752,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5853,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
181,50753,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5854,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
182,50754,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5855,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
183,50755,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5856,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
184,50756,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5857,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
185,50757,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5858,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
186,50758,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5859,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
187,50759,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5860,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
188,50760,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5861,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
189,50761,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5862,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
190,50762,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5863,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
191,50763,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5864,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
192,50764,ERCOT,ONCOR,,ERCOT_BUS,IDR,T,TRANSMISSION,TX,0.0,5865,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
193,50765,ERCOT,ONCOR,,ERCOT_BUS,IDR,T,TRANSMISSION,TX,0.0,5866,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
194,53473,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8523,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
195,53474,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8524,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
196,53475,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8525,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
197,53476,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8526,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
198,53477,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8527,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
199,53478,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8528,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
200,53479,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8529,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
201,53480,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8530,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
202,53481,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8531,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
203,53482,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8532,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
204,53483,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8533,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
205,53484,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8534,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
206,53485,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8535,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
207,53486,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8536,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
208,53487,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8537,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
209,53488,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8538,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
210,53489,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8539,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
211,53490,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8540,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
212,53491,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,8541,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
213,53492,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,8542,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
214,53493,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8543,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
215,53494,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,8544,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
216,53495,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,T,TRANSMISSION,TX,0.0,8545,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
217,53499,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8549,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
218,53500,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8550,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
219,53505,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8555,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
220,53506,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8556,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
221,53507,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8557,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
222,53508,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8558,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
223,53509,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8559,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
224,10028,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,28,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
225,10029,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,29,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
226,10030,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,30,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
227,10031,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,31,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
228,10032,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,32,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
229,10033,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,33,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
230,10034,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,34,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
231,10035,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,35,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
232,10036,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,36,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
233,10037,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,37,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
234,10038,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,38,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
235,10039,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,39,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
236,10040,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,40,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
237,10041,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,41,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
238,10042,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,42,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
239,10043,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,43,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
240,10044,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,44,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
241,10045,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,45,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
242,10119,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,119,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
243,10120,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,120,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
244,10121,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,121,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
245,10122,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,122,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
246,10123,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,123,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
247,10124,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,124,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
248,10125,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,125,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
249,10126,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,126,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
250,10127,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,127,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
251,10128,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,128,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
252,10129,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,129,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
253,10130,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,130,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
254,10131,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,131,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
255,49075,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,4100,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
256,53295,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,8345,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
257,10046,ERCOT,AEPWTU,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,46,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
258,10047,ERCOT,AEPWTU,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,47,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
259,10048,ERCOT,AEPWTU,,ERCOT_BUS,IDR,B,Primary,TX,0.0,48,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
260,10049,ERCOT,AEPWTU,,ERCOT_BUS,IDR,B,Primary,TX,0.0,49,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
261,10050,ERCOT,AEPWTU,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,50,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
262,10051,ERCOT,AEPWTU,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,51,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
263,10052,ERCOT,AEPWTU,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,52,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
264,10132,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,132,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
265,10133,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,133,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
266,10134,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,134,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
267,10135,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,135,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
268,10136,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,136,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
269,10137,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,137,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
270,10138,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,138,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
271,10139,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,139,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
272,10140,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,140,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
273,10141,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,141,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
274,10142,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,142,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
275,10143,ERCOT,AEPWTU,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,143,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
276,10053,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,53,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
277,10054,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,54,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
278,10055,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,55,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
279,10056,ERCOT,TNMP,,ERCOT_BUS,IDR,,PRIMARY,TX,0.0,56,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
280,10057,ERCOT,TNMP,,ERCOT_BUS,IDR,,PRIMARY,TX,0.0,57,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
281,10058,ERCOT,TNMP,,ERCOT_BUS,IDR,,PRIMARY,TX,0.0,58,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
282,10059,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,59,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
283,10060,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,60,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
284,10061,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,61,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
285,10144,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,144,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
286,10145,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,145,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
287,10146,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,146,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
288,10147,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,147,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
289,10148,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,148,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
290,10149,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,149,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
291,10150,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,150,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
292,10151,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,151,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
293,10152,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,152,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
294,10153,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,153,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
295,10154,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,154,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
296,50766,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5867,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
297,50767,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,5868,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
298,50768,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5869,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
299,50769,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,5870,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
300,50770,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5871,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
301,50771,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,5872,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
302,50772,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5873,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
303,50773,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,5874,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
304,50774,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5875,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
305,50775,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5876,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
306,50776,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5877,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
307,50777,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,SECONDARY,TX,0.0,5878,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
308,50778,ERCOT,TNMP,,ERCOT_BUS,IDR,,SECONDARY,TX,0.0,5879,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
309,50779,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,5880,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
310,50780,ERCOT,TNMP,,ERCOT_BUS,IDR,,PRIMARY,TX,0.0,5881,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
311,50781,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,5882,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
312,50782,ERCOT,TNMP,,ERCOT_BUS,IDR,,PRIMARY,TX,0.0,5883,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
313,50783,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,5884,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
314,50784,ERCOT,TNMP,,ERCOT_BUS,IDR,,PRIMARY,TX,0.0,5885,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
315,50785,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,5886,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
316,50786,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,5887,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
317,50787,ERCOT,TNMP,,ERCOT_BUS,IDR,,PRIMARY,TX,0.0,5888,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
318,50788,ERCOT,TNMP,,ERCOT_BUS,SCALAR,,PRIMARY,TX,0.0,5889,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
319,50789,ERCOT,TNMP,,ERCOT_BUS,IDR,,TRANSMISSION,TX,0.0,5890,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
320,50790,ERCOT,TNMP,,ERCOT_BUS,IDR,,TRANSMISSION,TX,0.0,5891,Y,"('ERCOT', 'TNMP', 'ERCOT_BUS')"
