Utility Name,Rate Name,Description,Commodity,Voltage,Business Type,Loss Factor,Profile
AEP_OH_CS,AEP_OH_CS_RC_840,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor",Power,Secondary,General Service,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_841,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor",Power,Primary,General Service,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_842,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor",Power,Secondary,General Service,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_843,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor",Power,Primary,General Service,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_844,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor-AG",Power,Secondary,Agriculture,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_845,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor",Power,Secondary,General Service,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_846,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor",Power,Primary,General Service,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_847,"Open Access Delivery-General Service, Schedule GS-2-Low Load Factor",Power,Secondary,General Service,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_848,Open Access Delivery-General Service-Low Load Factor-Primary-Agricultural,Power,Primary,Agriculture,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_850,"Open Access Delivery-General Service Medium, Schedule GS-3",Power,Secondary,GenSvc-Med,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_851,"Open Access Delivery-General Service Medium, Schedule GS-3",Power,Primary,GenSvc-Med,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_852,"Open Access Delivery-General Service Medium, Schedule GS-3",Power,Secondary,GenSvc-Med,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_853,"Open Access Delivery-General Service Medium, Schedule GS-3",Power,Primary,GenSvc-Med,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_854,Open Access Delivery-General Service Medium Load Factor Secondary-Agricultual,Power,Secondary,Agriculture,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_855,"Open Access Delivery-General Service Medium, Schedule GS-3",Power,Secondary,GenSvc-Med,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_856,"Open Access Delivery-General Service Medium, Schedule GS-3",Power,Primary,GenSvc-Med,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_858,Open Access Delivery-General Service-Medium Load Factor-Primary-Agricultural,Power,Primary,Agriculture,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_861,"Open Access Delivery-General Service Large, Schedule GS-4",Power,Transmission,GenSvc-Lg,AEP_OH_CS_LF_TRAN,
AEP_OH_CS,AEP_OH_CS_RC_865,"Open Access Delivery-General Service Large, Schedule GS-4 FED",Power,Transmission,GenSvc-Lg,AEP_OH_CS_LF_TRAN,
AEP_OH_CS,AEP_OH_CS_RC_872,Open Access Delivery-_STANDBY SERVICE-SUBTRANSMISSION,Power,Transmission,GenSvc-Lg,AEP_OH_CS_LF_TRAN,
AEP_OH_CS,AEP_OH_CS_RC_876,Open Access Delivery-General Service- Low Load Factor-School,Power,Secondary,Sch-Univ,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_877,Open Access Delivery (Shopping)-General Service- Low Load Factor-School,Power,Secondary,Sch-Univ,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_878,Open Access Delivery (Shopping)-General Service-Low Load Factor,Power,Secondary,General Service,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_883,"Open Access Delivery-General Service Small, Optional Unmetered School",Power,Secondary,Sch-Univ,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_884,"Open Access Delivery (Shopping)-General Service Small, Optional Unmetered School",Power,Secondary,Sch-Univ,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_891,Open Access Delivery General Service- Low Load Factor-Primary-School,Power,Primary,Sch-Univ,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_892,Open Access Delivery (Shopping)-General Service- Low Load Factor-Primary-School,Power,Primary,Sch-Univ,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_893,Open Access Delivery (Shopping) General Service-Low Load Factor-Primary,Power,Primary,General Service,AEP_OH_CS_LF_PRI,
AEP_OH_CS,AEP_OH_CS_RC_900,Open Access Delivery-Street Lighting-Tariff,Power,Secondary,Ltg-St,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_901,Open Access Delivery-Street Lighting-Customer Owned,Power,Secondary,Ltg-St,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_910,"Open Access Delivery-Outdoor Lighting, High Pressure Sodium 200- Flood (HP FL 200)",Power,Secondary,Ltg-St,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_911,Open Access Delivery-Outdoor Lighting 100  High Pressure Sodium,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_912,Open Access Delivery-Outdoor Lighting 150  High Pressure Sodium,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_913,Open Access Delivery-Outdoor Lighting 200  High Pressure Sodium,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_914,Open Access Delivery-Outdoor Lighting 250  High Pressure Sodium,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_915,Open Access Delivery-Outdoor Lighting 400  High Pressure Sodium,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_916,Open Access Delivery-Outdoor Lighting High Pressure Sodium 100-Flood,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_917,Open Access Delivery-Outdoor Lighting High Pressure Sodium 250-Flood,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_918,Open Access Delivery-Outdoor Lighting High Pressure Sodium 400-Flood,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_919,Open Access Delivery-Outdoor Lighting High Pressure Sodium 100-Post Top,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_920,Open Access Delivery-Outdoor Lighting High Pressure Sodium 150-Post Top,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_921,Open Access Delivery-Outdoor Lighting  High Pressure Sodium 100-Cut Off,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_922,Open Access Delivery-Outdoor Lighting  High Pressure Sodium 250-Cut Off,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_923,Open Access Delivery-Outdoor Lighting  High Pressure Sodium 400-Cut Off,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_924,Open Access Delivery-Outdoor Lighting  Metail Halide 250-Flood,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_925,Open Access Delivery-Outdoor Lighting  Metail Halide 400-Flood,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_926,Open Access Delivery-Outdoor Lighting  Metail Halide 1000-Flood,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_927,Open Access Delivery-Outdoor Lighting  Metail Halide 1000-Flood Special,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_929,Open Access Delivery-Outdoor Lighting High Pressure Sodium 1000-Flood,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_930,Open Access Delivery-Outdoor Lighting High Pressure Sodium 1000-Flood (FED),Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_931,Open Access Delivery-Outdoor Lighting Mercury Vapor 100 Watts,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_932,Open Access Delivery-Outdoor Lighting Mercury Vapor 175 Watts,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_933,Open Access Delivery-Outdoor Lighting Mercury Vapor 400 Watts,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_934,Open Access Delivery-Outdoor Lighting Mercury Vapor 175-Post Top,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_935,Open Access Delivery-Outdoor Lighting Mercury Vapor 250-Post Top,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_936,Open Access Delivery-Outdoor Lighting Mercury Vapor 250 Watts,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_937,Open Access Delivery-Outdoor Lighting Mercury Vapor 1000,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_938,"Open Access Delivery-Outdoor Lighting, Mecury Vapor 250-Flood",Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_939,"Open Access Delivery-Outdoor Lighting, Mecury Vapor 400-Flood",Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_940,"Open Access Delivery-Outdoor Lighting, Mecury Vapor 1000-Flood",Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_941,Open Access Delivery-Outdoor Lighting High Pressure Sodium 100-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_942,Open Access Delivery-Outdoor Lighting High Pressure Sodium 150-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_943,Open Access Delivery-Outdoor Lighting High Pressure Sodium 200-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_944,Open Access Delivery-Outdoor Lighting High Pressure Sodium 250-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_945,Open Access Delivery-Outdoor Lighting High Pressure Sodium 400-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_946,Open Access Delivery-Outdoor Lighting High Pressure Sodium 100-Flood-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_947,Open Access Delivery-Outdoor Lighting Mercury Vapor 400-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_948,Open Access Delivery-Outdoor Lighting High Pressure Sodium 400-Flood-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_949,Open Access Delivery-Outdoor Lighting High Pressure Sodium 250-Flood-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_950,Open Access Delivery-Outdoor Lighting  Metail Halide 400-Flood-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_951,Open Access Delivery-Outdoor Lighting  Metail Halide 1000-Flood-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_956,Open Access Delivery-Outdoor Lighting Mercury Vapor 175-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_CS,AEP_OH_CS_RC_957,Open Access Delivery-Outdoor Lighting Mercury Vapor 400-Federal,Power,Secondary,Ltg-Outdoor,AEP_OH_CS_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_011,"Residential, Schedule RS-LMWH, Load Mgmt-Water Heater-80 Gals",Power,Secondary,Res-w/Wtr Htg,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_012,"Residential, Schedule RSW-A, Water Heater 80 Gals",Power,Secondary,Res-w/Wtr Htg,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_013,"Residential, Schedule RSW-B, Water Heater 81-100 Gals",Power,Secondary,Res-w/Wtr Htg,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_014,"Residential, Schedule RSW-C, Water Heater => 101 Gals",Power,Secondary,Res-w/Wtr Htg,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_015,"Residential, Schedule RS",Power,Secondary,Residential,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_017,"Residential , Schedule EMP HH, Employee-Electric Heat",Power,Secondary,Residential,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_019,"Residential, Schedule RDMS, Demand Metered",Power,Secondary,Residential,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_022,"Residential, Schedule RSW-RS, Electric Water Heater",Power,Secondary,Res-w/Wtr Htg,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_030,"Residential, Schedule RSW-ONPK, Time-of-Day On-Peak",Power,Secondary,Res-TOU,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_032,"Residential, Schedule RS LM-ON, Load Mgmt-On-Peak",Power,Secondary,Residential,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_034,"Residential, Schedule AORH, Add On Heating-On-Peak",Power,Secondary,Res-TOU-w/SpcHtg,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_038,"Residential, Schedule RS MULT, Mutliple Dwelling",Power,Secondary,Residential,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_062,"CoGeneration, Schedule RS-Option 1 Step",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_063,"CoGeneration, Schedule COG-OPT2S-Option 2 Step",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_090,Outdoor Lighting 2500 Lumen Incandescent (OL2500INC),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_091,Outdoor Lighting 4000 Lumen Incandescent (OL4000INC),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_093,Outdoor Lighting 7000 Lumen Mercury Vapor (OL7000MV),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_094,Outdoor Lighting 9000 Lumen High Pressure Sodium (9000 HPS),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_095,Outdoor Lighting 20000 Lumen Mercury Vapor (20000 MV),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_097,Outdoor Lighting 22000 Lumen High Pressure Sodium (22000 HPS),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_098,Outdoor Lighting  High Pressure Sodium 400 (HPS 400),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_099,Outdoor Lighting 7000 Lumen Mercury Vapor Post Top (OL 7000PL),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_105,Outdoor Lighting 16000 Lumen High Pressure Sodium Decorative (16000HPS),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_107,Outdoor Lighting 22000 Lumen High Pressure Sodium-Flood Light (22000HPSF),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_109,Outdoor Lighting 50000 Lumen High Pressure Sodium-Flood Light (50000HPSF),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_110,Outdoor Lighting 17000 Lumen Metal Halide-Flood Light (17000MHFL),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_111,Outdoor Lighting  9000 Lumen High Pressure Sodium-Post Top (9000L-HPP),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_114,Outdoor Lighting 20000 Lumen Mercury Vapor-Flood Light (20000MVFL),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_116,Outdoor Lighting 29000 Lumen Metal Halide-Flood Light (29000MHFL),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_117,Outdoor Lighting 110000 L Metal Halide-Flood Light Special (110000MHF),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_119,Outdoor Lighting 50000 Lumen Mercury Vapor-Flood Light (50000MVFL),Power,Secondary,Ltg-Outdoor,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_208,"Electric Heating General, Schedule EHG",Power,Secondary,Htg-Cooling,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_209,"Electric Heating General Min, Schedule EHG MIN",Power,Secondary,Htg-Cooling,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_210,"Electric Heating General Multiple Dwelling Apts, Schedule EHG M APT",Power,Secondary,Res-TOU-w/SpcHtg,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_211,"General Service Fixed, Schedule GS1 FIXED",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_212,General Service-Small-School,Power,Secondary,Sch-Univ,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_213,"General Service NonMetered, Schedule GS1 NMTR",Power,Secondary,GenSvc-w/o Dmd or UnMtr,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_214,"General Service Fixed Athlete Field, Schedule GS2 AF",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_215,"General Service Low-Sec, Schedule GS2 SEC",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_217,"General Service Low-Pri, Schedule GS2 PRI",Power,Primary,General Service,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_218,"General Service Low-Sec Multiple Dwelling Apts, Schedule GS2 SEC M",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_219,"General Service Low-Pri Multiple Dwelling Apts, Schedule GS2 PRI",Power,Primary,Res-MultiFamily,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_223,"General Service Low-TOD On-Peak, Schedule GS2 ONPK",Power,Secondary,GenSvc-TOU-MedSm,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_225,"General Service Small-TOD On-Peak, Schedule GS1 ONPK",Power,Secondary,GenSvc-TOU-MedSm,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_229,"General Service Low-TOD-On-Peak, Schedule GS2 ONPK",Power,Secondary,GenSvc-TOU-MedSm,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_231,"General Service Low-Sec Agricultural, Schedule GS2 SECAG",Power,Secondary,Agriculture,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_232,"General Service Low-Pri Agricultural, Schedule GS2 PRIAG",Power,Primary,Agriculture,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_233,General Service Low -Secondary-School,Power,Secondary,Sch-Univ,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_234,General  Service-Low Load Factor-Primary-School,Power,Primary,Sch-Univ,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_235,General  Service-Low Load Factor-Subtrans-School,Power,Transmission,Sch-Univ,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_236,"General Service Low-SubTrans, Schedule GS2 SUBT",Power,Subtransmission,General Service,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_237,"General Service Low-SubTrans Agricultural, Schedule GS2-SUBAG",Power,Subtransmission,Agriculture,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_238,"General Service Low-Trans Agricultural, Schedule GS2 TRNAG",Power,Transmission,Agriculture,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_239,"General Service Low-Trans, Schedule GS2 TRANS",Power,Transmission,General Service,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_240,"General Service Med-Sec, Schedule GS3 SEC",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_242,"General Service Med-Sec Multiple Dwelling Apts, Schedule GS3 SEC M",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_244,"General Service Med-Pri, Schedule GS3 PRI",Power,Primary,General Service,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_245,"General Service Med-Trans, Schedule GS3 TRAN",Power,Transmission,General Service,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_246,"General Service Med-Pri Multiple Dwelling Apts, Schedule GS3 PRI M",Power,Primary,Res-MultiFamily,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_248,"General Service Med-SubTrans, Schedule GS3 SUB",Power,Subtransmission,General Service,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_250,"General Service Med-Sec Agricultural, Schedule GS3 SECAG",Power,Secondary,Agriculture,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_251,"General Service Med-TOD On-Peak, Schedule GS3 ONPK",Power,Secondary,GenSvc-TOU-MedSm,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_254,"General Service Med-Pri Agricultural, Schedule GS3 PRIAG",Power,Primary,Agriculture,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_256,"General Service Med-SubTrans Agricultural, Schedule GS3 SUBAG",Power,Subtransmission,Agriculture,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_257,"General Service Med-Trans Agricultural, Schedule GS3 TRNAG",Power,Transmission,Agriculture,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_265,Open Access Delivery - GENERAL SERVICE-LOW LF-SECONDARY-1 CRITICAL PEAK,Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_266,Open Access Delivery - GENERAL SERVICE-LOW LF-PRIMARY-1 CRITICAL PEAK,Power,Primary,General Service,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_267,Open Access Delivery - GENERAL SERVICE-LOW LF-SUBTRANSMISSION-1 CRITICAL PEAK,Power,Subtransmission,GenSvc-Lg,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_268,Open Access Delivery - GENERAL SERVICE-MEDIUM LF-SECONDARY-1 CITICAL PEAK,Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_269,Open Access Delivery - GENERAL SERVICE-MEDIUM LF-PRIMARY-1 CRITICAL PEAK,Power,Primary,General Service,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_270,Open Access Delivery - GENERAL SERVICE-MEDIUM LF-SUBTRANSMISSION-1 CRITICAL PEAK,Power,Subtransmission,GenSvc-Lg,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_271,Open Access Delivery - GENERAL SERVICE-LARGE-PRIMARY-1 CRITICAL PEAK,Power,Primary,General Service,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_272,Open Access Delivery - GENERAL SERVICE-LARGE-SUBTRANSMISSION-1 CRITICAL PEAK,Power,Subtransmission,GenSvc-Lg,AEP_OH_OP_LF_TRAN,
AEP_OH_OP,AEP_OH_OP_RC_273,General Service-Non-Metered -School,Power,Secondary,GenSvc-w/o Dmd or UnMtr,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_274,General Service-Low Load Factor Recreational Lighting-School,Power,Secondary,Sch-Univ,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_279,General Service-Low Load Factor Time-of-Day-School,Power,Secondary,Sch-Univ,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_280,"CoGeneration, Schedule COG OPT2S-Option 2 Step",Power,Secondary,General Service,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_291,"Standby Service Sec, Schedule SBS SEC",Power,Secondary,Standby,AEP_OH_OP_LF_SEC,
AEP_OH_OP,AEP_OH_OP_RC_292,"Standby Service Pri, Schedule SBS PRI",Power,Primary,Standby,AEP_OH_OP_LF_PRI,
AEP_OH_OP,AEP_OH_OP_RC_293,"Standby Service SubTrans, Schedule SBS SUB",Power,Subtransmission,Standby,AEP_OH_OP_LF_TRAN,
