,SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
969,40374,NYISO,CONED,200-1500,9,40374,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,2931,Y,"('NYISO', 'CONED', 'SC9')"
970,40294,NYISO,CONED,200-1500,90,40294,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,2934,Y,"('NYISO', 'CONED', 'SC9')"
971,40304,NYISO,CONED,200-1500,99,40304,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,2937,Y,"('NYISO', 'CONED', 'SC9')"
972,40024,NYISO,CONED,33-70,167,40024,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,2991,Y,"('NYISO', 'CONED', 'SC9')"
973,40034,NYISO,CONED,33-70,187,40034,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,2994,Y,"('NYISO', 'CONED', 'SC9')"
974,40375,NYISO,CONED,33-70,19,40375,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,2997,N,"('NYISO', 'CONED', 'SC9')"
975,40376,NYISO,CONED,33-70,240,40376,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3000,Y,"('NYISO', 'CONED', 'SC9')"
976,40048,NYISO,CONED,33-70,267,40048,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3003,Y,"('NYISO', 'CONED', 'SC9')"
977,40060,NYISO,CONED,33-70,287,40060,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3006,Y,"('NYISO', 'CONED', 'SC9')"
978,40066,NYISO,CONED,33-70,289,40066,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3009,Y,"('NYISO', 'CONED', 'SC9')"
979,40089,NYISO,CONED,33-70,340,40089,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3012,Y,"('NYISO', 'CONED', 'SC9')"
980,40097,NYISO,CONED,33-70,367,40097,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3015,Y,"('NYISO', 'CONED', 'SC9')"
981,40109,NYISO,CONED,33-70,387,40109,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3018,Y,"('NYISO', 'CONED', 'SC9')"
982,40115,NYISO,CONED,33-70,389,40115,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3021,Y,"('NYISO', 'CONED', 'SC9')"
983,40121,NYISO,CONED,33-70,39,40121,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3024,Y,"('NYISO', 'CONED', 'SC9')"
984,40377,NYISO,CONED,33-70,40,40377,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3027,Y,"('NYISO', 'CONED', 'SC9')"
985,40139,NYISO,CONED,33-70,412,40139,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3030,Y,"('NYISO', 'CONED', 'SC9')"
986,40145,NYISO,CONED,33-70,414,40145,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3033,Y,"('NYISO', 'CONED', 'SC9')"
987,40151,NYISO,CONED,33-70,416,40151,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3036,Y,"('NYISO', 'CONED', 'SC9')"
988,40157,NYISO,CONED,33-70,420,40157,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3039,Y,"('NYISO', 'CONED', 'SC9')"
989,40163,NYISO,CONED,33-70,422,40163,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3042,Y,"('NYISO', 'CONED', 'SC9')"
990,40173,NYISO,CONED,33-70,428,40173,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3045,Y,"('NYISO', 'CONED', 'SC9')"
991,40181,NYISO,CONED,33-70,430,40181,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3048,Y,"('NYISO', 'CONED', 'SC9')"
992,40191,NYISO,CONED,33-70,436,40191,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3051,Y,"('NYISO', 'CONED', 'SC9')"
993,40197,NYISO,CONED,33-70,438,40197,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3054,Y,"('NYISO', 'CONED', 'SC9')"
994,40378,NYISO,CONED,33-70,45,40378,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3057,Y,"('NYISO', 'CONED', 'SC9')"
995,40203,NYISO,CONED,33-70,467,40203,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3060,Y,"('NYISO', 'CONED', 'SC9')"
996,40213,NYISO,CONED,33-70,487,40213,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3063,Y,"('NYISO', 'CONED', 'SC9')"
997,40219,NYISO,CONED,33-70,49,40219,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3066,Y,"('NYISO', 'CONED', 'SC9')"
998,40379,NYISO,CONED,33-70,50,40379,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3069,Y,"('NYISO', 'CONED', 'SC9')"
999,40229,NYISO,CONED,33-70,567,40229,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3072,Y,"('NYISO', 'CONED', 'SC9')"
1000,40239,NYISO,CONED,33-70,587,40239,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3075,Y,"('NYISO', 'CONED', 'SC9')"
1001,40245,NYISO,CONED,33-70,59,40245,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3078,Y,"('NYISO', 'CONED', 'SC9')"
1002,40380,NYISO,CONED,33-70,67,40380,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3081,Y,"('NYISO', 'CONED', 'SC9')"
1003,40280,NYISO,CONED,33-70,87,40280,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3084,Y,"('NYISO', 'CONED', 'SC9')"
1004,40286,NYISO,CONED,33-70,89,40286,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3087,Y,"('NYISO', 'CONED', 'SC9')"
1005,40381,NYISO,CONED,33-70,9,40381,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3090,Y,"('NYISO', 'CONED', 'SC9')"
1006,40292,NYISO,CONED,33-70,90,40292,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3093,Y,"('NYISO', 'CONED', 'SC9')"
1007,40302,NYISO,CONED,33-70,99,40302,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3096,Y,"('NYISO', 'CONED', 'SC9')"
1008,40025,NYISO,CONED,70-200,167,40025,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3177,Y,"('NYISO', 'CONED', 'SC9')"
1009,40035,NYISO,CONED,70-200,187,40035,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3180,Y,"('NYISO', 'CONED', 'SC9')"
1010,40382,NYISO,CONED,70-200,19,40382,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3183,N,"('NYISO', 'CONED', 'SC9')"
1011,40383,NYISO,CONED,70-200,240,40383,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3186,Y,"('NYISO', 'CONED', 'SC9')"
1012,40049,NYISO,CONED,70-200,267,40049,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3189,Y,"('NYISO', 'CONED', 'SC9')"
1013,40061,NYISO,CONED,70-200,287,40061,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3192,Y,"('NYISO', 'CONED', 'SC9')"
1014,40067,NYISO,CONED,70-200,289,40067,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3195,Y,"('NYISO', 'CONED', 'SC9')"
1015,40090,NYISO,CONED,70-200,340,40090,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3198,Y,"('NYISO', 'CONED', 'SC9')"
1016,40098,NYISO,CONED,70-200,367,40098,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3201,Y,"('NYISO', 'CONED', 'SC9')"
1017,40110,NYISO,CONED,70-200,387,40110,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3204,Y,"('NYISO', 'CONED', 'SC9')"
1018,40116,NYISO,CONED,70-200,389,40116,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3207,Y,"('NYISO', 'CONED', 'SC9')"
1019,40122,NYISO,CONED,70-200,39,40122,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3210,Y,"('NYISO', 'CONED', 'SC9')"
1020,40384,NYISO,CONED,70-200,40,40384,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3213,Y,"('NYISO', 'CONED', 'SC9')"
1021,40140,NYISO,CONED,70-200,412,40140,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3216,Y,"('NYISO', 'CONED', 'SC9')"
1022,40146,NYISO,CONED,70-200,414,40146,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3219,Y,"('NYISO', 'CONED', 'SC9')"
1023,40152,NYISO,CONED,70-200,416,40152,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3222,Y,"('NYISO', 'CONED', 'SC9')"
1024,40158,NYISO,CONED,70-200,420,40158,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3225,Y,"('NYISO', 'CONED', 'SC9')"
1025,40164,NYISO,CONED,70-200,422,40164,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3228,Y,"('NYISO', 'CONED', 'SC9')"
1026,40174,NYISO,CONED,70-200,428,40174,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3231,Y,"('NYISO', 'CONED', 'SC9')"
1027,40182,NYISO,CONED,70-200,430,40182,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3234,Y,"('NYISO', 'CONED', 'SC9')"
1028,40192,NYISO,CONED,70-200,436,40192,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3237,Y,"('NYISO', 'CONED', 'SC9')"
1029,40198,NYISO,CONED,70-200,438,40198,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3240,Y,"('NYISO', 'CONED', 'SC9')"
1030,40385,NYISO,CONED,70-200,45,40385,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3243,Y,"('NYISO', 'CONED', 'SC9')"
1031,40204,NYISO,CONED,70-200,467,40204,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3246,Y,"('NYISO', 'CONED', 'SC9')"
1032,40214,NYISO,CONED,70-200,487,40214,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3249,Y,"('NYISO', 'CONED', 'SC9')"
1033,40220,NYISO,CONED,70-200,49,40220,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3252,Y,"('NYISO', 'CONED', 'SC9')"
1034,40386,NYISO,CONED,70-200,50,40386,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3255,Y,"('NYISO', 'CONED', 'SC9')"
1035,40230,NYISO,CONED,70-200,567,40230,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3258,Y,"('NYISO', 'CONED', 'SC9')"
1036,40240,NYISO,CONED,70-200,587,40240,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3261,Y,"('NYISO', 'CONED', 'SC9')"
1037,40246,NYISO,CONED,70-200,59,40246,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3264,Y,"('NYISO', 'CONED', 'SC9')"
1038,40387,NYISO,CONED,70-200,67,40387,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3267,Y,"('NYISO', 'CONED', 'SC9')"
1039,40281,NYISO,CONED,70-200,87,40281,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3270,Y,"('NYISO', 'CONED', 'SC9')"
1040,40287,NYISO,CONED,70-200,89,40287,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3273,Y,"('NYISO', 'CONED', 'SC9')"
1041,40323,NYISO,CONED,70-200,9,40323,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3276,Y,"('NYISO', 'CONED', 'SC9')"
1042,40323,NYISO,CONED,70-200,9,40323,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,3278,Y,"('NYISO', 'CONED', 'SC9')"
1043,40293,NYISO,CONED,70-200,90,40293,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3280,Y,"('NYISO', 'CONED', 'SC9')"
1044,40303,NYISO,CONED,70-200,99,40303,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,3283,Y,"('NYISO', 'CONED', 'SC9')"
1045,49555,NYISO,CONED,0_999999999,9,49555,NYISO,CONED,SC9_0_999999999_ANNUAL_KWHR,SC9,SCALAR,SECONDARY,,NY,0.0,4655,N,"('NYISO', 'CONED', 'SC9')"
1046,49556,NYISO,CONED,200_999999999,9,49556,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4656,Y,"('NYISO', 'CONED', 'SC9')"
1047,49568,NYISO,CONED,0_17,29,49568,NYISO,CONED,SC9_0_17_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4668,Y,"('NYISO', 'CONED', 'SC9')"
1048,49569,NYISO,CONED,17_33,29,49569,NYISO,CONED,SC9_17_33_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4669,Y,"('NYISO', 'CONED', 'SC9')"
1049,49570,NYISO,CONED,200_999999999,29,49570,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4670,Y,"('NYISO', 'CONED', 'SC9')"
1050,49571,NYISO,CONED,33_70,29,49571,NYISO,CONED,SC9_33_70_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4671,Y,"('NYISO', 'CONED', 'SC9')"
1051,49572,NYISO,CONED,70_200,29,49572,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4672,Y,"('NYISO', 'CONED', 'SC9')"
1052,49806,NYISO,CONED,200_999999999,436,49806,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4906,Y,"('NYISO', 'CONED', 'SC9')"
1053,49807,NYISO,CONED,200_999999999,430,49807,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4907,Y,"('NYISO', 'CONED', 'SC9')"
1054,49808,NYISO,CONED,200_999999999,428,49808,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4908,Y,"('NYISO', 'CONED', 'SC9')"
1055,49809,NYISO,CONED,200_999999999,422,49809,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4909,Y,"('NYISO', 'CONED', 'SC9')"
1056,49810,NYISO,CONED,200_999999999,420,49810,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4910,Y,"('NYISO', 'CONED', 'SC9')"
1057,49811,NYISO,CONED,200_999999999,416,49811,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4911,Y,"('NYISO', 'CONED', 'SC9')"
1058,49812,NYISO,CONED,200_999999999,414,49812,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4912,Y,"('NYISO', 'CONED', 'SC9')"
1059,49813,NYISO,CONED,200_999999999,412,49813,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4913,Y,"('NYISO', 'CONED', 'SC9')"
1060,49834,NYISO,CONED,200_999999999,39,49834,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4934,Y,"('NYISO', 'CONED', 'SC9')"
1061,49835,NYISO,CONED,0_999999999,19,49835,NYISO,CONED,SC9_0_999999999_ANNUAL_KWHR,SC9,SCALAR,SECONDARY,,NY,0.0,4935,N,"('NYISO', 'CONED', 'SC9')"
1062,49836,NYISO,CONED,200_999999999,19,49836,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4936,Y,"('NYISO', 'CONED', 'SC9')"
1063,49837,NYISO,CONED,0_17,29,49837,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,4937,N,"('NYISO', 'CONED', 'SC9')"
1064,49838,NYISO,CONED,17_33,29,49838,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,4938,N,"('NYISO', 'CONED', 'SC9')"
1065,49839,NYISO,CONED,200_999999999,29,49839,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,4939,N,"('NYISO', 'CONED', 'SC9')"
1066,49840,NYISO,CONED,33_70,29,49840,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,4940,N,"('NYISO', 'CONED', 'SC9')"
1067,49841,NYISO,CONED,70_200,29,49841,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,4941,N,"('NYISO', 'CONED', 'SC9')"
1068,49844,NYISO,CONED,200_999999999,50,49844,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4944,Y,"('NYISO', 'CONED', 'SC9')"
1069,49845,NYISO,CONED,200_999999999,90,49845,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4945,Y,"('NYISO', 'CONED', 'SC9')"
1070,49846,NYISO,CONED,200_999999999,99,49846,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4946,Y,"('NYISO', 'CONED', 'SC9')"
1071,49847,NYISO,CONED,200_999999999,240,49847,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4947,Y,"('NYISO', 'CONED', 'SC9')"
1072,49848,NYISO,CONED,200_999999999,40,49848,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4948,Y,"('NYISO', 'CONED', 'SC9')"
1073,49849,NYISO,CONED,200_999999999,45,49849,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4949,Y,"('NYISO', 'CONED', 'SC9')"
1074,49850,NYISO,CONED,200_999999999,50,49850,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4950,Y,"('NYISO', 'CONED', 'SC9')"
1075,49851,NYISO,CONED,200_999999999,67,49851,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4951,Y,"('NYISO', 'CONED', 'SC9')"
1076,49852,NYISO,CONED,200_999999999,438,49852,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4952,Y,"('NYISO', 'CONED', 'SC9')"
1077,49853,NYISO,CONED,200_999999999,467,49853,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4953,Y,"('NYISO', 'CONED', 'SC9')"
1078,49854,NYISO,CONED,200_999999999,487,49854,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4954,Y,"('NYISO', 'CONED', 'SC9')"
1079,49855,NYISO,CONED,200_999999999,49,49855,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4955,Y,"('NYISO', 'CONED', 'SC9')"
1080,49856,NYISO,CONED,200_999999999,567,49856,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4956,Y,"('NYISO', 'CONED', 'SC9')"
1081,49857,NYISO,CONED,200_999999999,587,49857,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4957,Y,"('NYISO', 'CONED', 'SC9')"
1082,49858,NYISO,CONED,200_999999999,59,49858,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4958,Y,"('NYISO', 'CONED', 'SC9')"
1083,49859,NYISO,CONED,200_999999999,87,49859,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4959,Y,"('NYISO', 'CONED', 'SC9')"
1084,49860,NYISO,CONED,200_999999999,89,49860,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4960,Y,"('NYISO', 'CONED', 'SC9')"
1085,49861,NYISO,CONED,200_999999999,167,49861,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4961,Y,"('NYISO', 'CONED', 'SC9')"
1086,49862,NYISO,CONED,200_999999999,187,49862,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4962,Y,"('NYISO', 'CONED', 'SC9')"
1087,49863,NYISO,CONED,200_999999999,267,49863,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4963,Y,"('NYISO', 'CONED', 'SC9')"
1088,49864,NYISO,CONED,200_999999999,287,49864,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4964,Y,"('NYISO', 'CONED', 'SC9')"
1089,49865,NYISO,CONED,200_999999999,289,49865,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4965,Y,"('NYISO', 'CONED', 'SC9')"
1090,49866,NYISO,CONED,200_999999999,340,49866,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4966,Y,"('NYISO', 'CONED', 'SC9')"
1091,49867,NYISO,CONED,200_999999999,367,49867,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4967,Y,"('NYISO', 'CONED', 'SC9')"
1092,49868,NYISO,CONED,200_999999999,387,49868,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4968,Y,"('NYISO', 'CONED', 'SC9')"
1093,49869,NYISO,CONED,200_999999999,389,49869,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,4969,Y,"('NYISO', 'CONED', 'SC9')"
1094,52746,NYISO,CONED,17-33,418,52746,NYISO,CONED,SC9_17_33_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,7796,Y,"('NYISO', 'CONED', 'SC9')"
1095,52747,NYISO,CONED,33-70,418,52747,NYISO,CONED,SC9_33_70_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,7797,Y,"('NYISO', 'CONED', 'SC9')"
1096,52748,NYISO,CONED,70-200,418,52748,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,7798,Y,"('NYISO', 'CONED', 'SC9')"
1097,52749,NYISO,CONED,0-17,418,52749,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,7799,Y,"('NYISO', 'CONED', 'SC9')"
1098,52750,NYISO,CONED,1500-999999,418,52750,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,7800,Y,"('NYISO', 'CONED', 'SC9')"
1099,52751,NYISO,CONED,17-33,418,52751,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,7801,Y,"('NYISO', 'CONED', 'SC9')"
1100,52752,NYISO,CONED,200-1500,418,52752,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,7802,Y,"('NYISO', 'CONED', 'SC9')"
1101,52753,NYISO,CONED,33-70,418,52753,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,7803,Y,"('NYISO', 'CONED', 'SC9')"
1102,52754,NYISO,CONED,70-200,418,52754,NYISO,CONED,IDR,SC9,IDR,SECONDARY,,NY,0.0,7804,Y,"('NYISO', 'CONED', 'SC9')"
1103,52755,NYISO,CONED,200_999999999,418,52755,NYISO,CONED,SC9_200_999999999_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,7805,Y,"('NYISO', 'CONED', 'SC9')"
1104,52745,NYISO,CONED,0-17,418,52745,NYISO,CONED,SC9_0_17_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0.0,7795,Y,"('NYISO', 'CONED', 'SC9')"
1105,53957,NYISO,CONED,0-66,29,53957,NYISO,CONED,SC9_0_66_AVG_NOV_FEB_KW,SC9,SCALAR,SECONDARY,,NY,0.0,9007,Y,"('NYISO', 'CONED', 'SC9')"
1106,53958,NYISO,CONED,188_652,29,53958,NYISO,CONED,SC9_188_652_AVG_NOV_FEB_KW,SC9,SCALAR,SECONDARY,,NY,0.0,9008,Y,"('NYISO', 'CONED', 'SC9')"
1107,53959,NYISO,CONED,66_188,29,53959,NYISO,CONED,SC9_66_188_AVG_NOV_FEB_KW,SC9,SCALAR,SECONDARY,,NY,0.0,9009,Y,"('NYISO', 'CONED', 'SC9')"
1108,40388,NYISO,NIMO,1SC1L,SC1,40388,NYISO,NIMO,STREET_LIGHTING,SC1,SCALAR,SECONDARY,,NY,0.0,390,Y,"('NYISO', 'NIMO', 'SC1')"
1109,40854,NYISO,NIMO,1SC1,SC1,40854,NYISO,NIMO,SC1_RES_STND,SC1,SCALAR,SECONDARY,,NY,0.0,3861,Y,"('NYISO', 'NIMO', 'SC1')"
1110,40855,NYISO,NIMO,2SC1,SC1,40855,NYISO,NIMO,SC1_TOU,SC1,SCALAR,SECONDARY,,NY,0.0,3862,Y,"('NYISO', 'NIMO', 'SC1')"
1111,51251,NYISO,NIMO,SC1C,SC1,51251,NYISO,NIMO,SC1_RES_STND,SC1,SCALAR,,,NY,100.0,6352,Y,"('NYISO', 'NIMO', 'SC1')"
1112,51665,NYISO,NIMO,1SC1C,SC1,51665,NYISO,NIMO,SC1_RES_STND,SC1,SCALAR,SECONDARY,,NY,100.0,6766,Y,"('NYISO', 'NIMO', 'SC1')"
1113,52247,NYISO,NIMO,1SC1C,SC1C,52247,NYISO,NIMO,SC1_RES_STND,SC1,SCALAR,SECONDARY,,NY,100.0,7347,Y,"('NYISO', 'NIMO', 'SC1')"
