CUSTOMERNAME,CUSTOMERID,LDC_ACCOUNT,ACCOUNTID,JURISCODE,PROFILECODE,METERTYPE,LOSSCODE,ZONECODE,STARTTIME,STOPTIME,USAGE,PEAK,CAPTAG_STARTTIME,CAPTAG_STOPTIME,CAPTAG_DELTA,CUR_CAPTAG
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037546472240004681,PJM_ATSITE_08037546472240004681,OH,TE_C1,N,PRIMARY,FEOHIOTE,6/1/19,5/31/20,"282,117.55",97.12,6/1/2018,5/31/2019,45.3131,56.6288
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544460001500314,PJM_ATSIOE_08037544460001500314,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"412,251.62",148.56,6/1/2018,5/31/2019,-57.0844,57.6063
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037542781020001952,PJM_ATSICE_08037542781020001952,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"2,044,055.08",471.87,6/1/2018,5/31/2019,-31.4206,482.4381
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007829470000485486,PJM_ATSIOE_08007829470000485486,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"69,400.98",25.99,6/1/2018,5/31/2019,-7.0346,9.5421
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508285000255073,PJM_ATSITE_08037508285000255073,OH,TE_C2,N,PRIMARY,FEOHIOTE,6/1/19,5/31/20,"880,985.47",268.47,6/1/2018,5/31/2019,-172.4984,18.977
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006686070000711794,PJM_ATSIOE_08006686070000711794,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,473.74",1.76,6/1/2018,5/31/2019,-0.1985,0.6845
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554751270091576,PJM_ATSICE_08037554751270091576,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"555,933.54",151.14,6/1/2018,5/31/2019,-21.0177,138.3667
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08028714315000069666,PJM_ATSIOE_08028714315000069666,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"9,797.94",6.57,6/1/2018,5/31/2019,0.1583,0.3708
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037522770000680443,PJM_ATSIOE_08037522770000680443,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"255,467.14",76.48,6/1/2018,5/31/2019,-13.1748,48.0943
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08011357521270059527,PJM_ATSICE_08011357521270059527,OH,CE_RG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,33.13,0.06,6/1/2018,5/31/2019,-0.0038,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006585015000326022,PJM_ATSIOE_08006585015000326022,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"88,527.65",34.04,6/1/2018,5/31/2019,-12.8129,16.7602
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08004880960000482753,PJM_ATSIOE_08004880960000482753,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"178,815.53",63.21,6/1/2018,5/31/2019,-13.3033,16.2026
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006125271070091004,PJM_ATSICE_08006125271070091004,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"13,957.04",5.70,6/1/2018,5/31/2019,-0.0367,0.1273
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08027644535000330101,PJM_ATSIOE_08027644535000330101,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,418.67,0.14,6/1/2018,5/31/2019,-0.0211,0.0845
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037512270000448408,PJM_ATSIOE_08037512270000448408,OH,OE_C1,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"54,096.41",13.83,6/1/2018,5/31/2019,69.4248,73.2459
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508391200000591,PJM_ATSICE_08037508391200000591,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,981,853.60",659.07,6/1/2018,5/31/2019,-109.1520,394.3965
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037523591010097201,PJM_ATSICE_08037523591010097201,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"45,553.78",14.89,6/1/2018,5/31/2019,-1.8120,9.8306
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006683625001244849,PJM_ATSIOE_08006683625001244849,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,5.04,0.00,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529090000494382,PJM_ATSIOE_08037529090000494382,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"503,162.22",178.82,6/1/2018,5/31/2019,-55.6809,88.0487
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006415690000390498,PJM_ATSIOE_08006415690000390498,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"29,519.41",14.95,6/1/2018,5/31/2019,16.6920,21.3912
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037523591460076100,PJM_ATSICE_08037523591460076100,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"52,180.40",11.93,6/1/2018,5/31/2019,-3.5177,9.5456
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08038864725000368148,PJM_ATSITE_08038864725000368148,OH,TE_C1,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"17,153.24",3.50,6/1/2018,5/31/2019,0.1647,2.7098
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037516600000965863,PJM_ATSIOE_08037516600000965863,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"497,372.53",108.51,6/1/2018,5/31/2019,-6.5752,85.0204
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007330515000093418,PJM_ATSIOE_08007330515000093418,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"22,608.32",8.07,6/1/2018,5/31/2019,-0.7731,5.1693
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037512190000555612,PJM_ATSIOE_08037512190000555612,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"137,156.45",29.58,6/1/2018,5/31/2019,-14.8493,18.912
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037516902090090965,PJM_ATSITE_08037516902090090965,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"484,764.08",190.98,6/1/2018,5/31/2019,-91.3382,51.3262
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037528775000053204,PJM_ATSICE_08037528775000053204,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,601,064.81",559.27,6/1/2018,5/31/2019,-100.9876,486.9925
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037539250000468084,PJM_ATSIOE_08037539250000468084,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,883,004.92",572.70,6/1/2018,5/31/2019,-202.1749,403.9404
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037525825001356815,PJM_ATSITE_08037525825001356815,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"48,048.15",38.81,6/1/2018,5/31/2019,3.3905,5.3202
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037555410000917577,PJM_ATSIOE_08037555410000917577,OH,OE_C2,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"2,666,387.21",829.84,6/1/2018,5/31/2019,-148.7597,505.6444
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006052245000158361,PJM_ATSICE_08006052245000158361,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"3,340.73",0.98,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08008335272480007108,PJM_ATSITE_08008335272480007108,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"85,485.06",47.94,6/1/2018,5/31/2019,0.0958,5.6507
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529842090007870,PJM_ATSITE_08037529842090007870,OH,TE_CG,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"28,564.92",9.26,6/1/2018,5/31/2019,-0.8048,7.4556
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037528501340001909,PJM_ATSICE_08037528501340001909,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"320,903.90",99.74,6/1/2018,5/31/2019,-32.2308,43.1168
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007049380000204958,PJM_ATSIOE_08007049380000204958,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,516.23,0.25,6/1/2018,5/31/2019,0.3042,0.4789
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006689092920008422,PJM_ATSITE_08006689092920008422,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"253,365.52",82.01,6/1/2018,5/31/2019,-1.3525,50.4299
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037546465000148216,PJM_ATSITE_08037546465000148216,OH,TE_C3,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"506,990.08",131.50,6/1/2018,5/31/2019,-42.2409,111.6427
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503735000151086,PJM_ATSICE_08037503735000151086,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,360,175.55",263.22,6/1/2018,5/31/2019,-59.4428,224.7828
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005799591550000899,PJM_ATSICE_08005799591550000899,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,162.84,0.46,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037506480001448229,PJM_ATSIOE_08037506480001448229,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"15,137.75",3.18,6/1/2018,5/31/2019,-0.6972,3.0473
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037526172730006446,PJM_ATSITE_08037526172730006446,OH,TE_CG,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"23,558.13",5.83,6/1/2018,5/31/2019,-1.6573,3.9853
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543180001005832,PJM_ATSIOE_08037543180001005832,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"525,575.54",128.75,6/1/2018,5/31/2019,-31.8531,119.4766
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037542771570001966,PJM_ATSICE_08037542771570001966,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"167,786.25",41.15,6/1/2018,5/31/2019,-16.0665,20.9034
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005956955000049992,PJM_ATSICE_08005956955000049992,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"12,652.70",3.92,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007312871050001147,PJM_ATSICE_08007312871050001147,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"238,967.34",69.77,6/1/2018,5/31/2019,-0.4485,61.1587
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006858395000337758,PJM_ATSIOE_08006858395000337758,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,164,485.82",387.10,6/1/2018,5/31/2019,-73.1885,224.9608
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007047815000159101,PJM_ATSIOE_08007047815000159101,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,735.01,0.52,6/1/2018,5/31/2019,-0.1111,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006516750000500649,PJM_ATSIOE_08006516750000500649,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"3,359.34",3.52,6/1/2018,5/31/2019,-0.2854,0.0903
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543180001005849,PJM_ATSIOE_08037543180001005849,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"41,417.11",10.33,6/1/2018,5/31/2019,2.8368,15.0099
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08015522781840015927,PJM_ATSICE_08015522781840015927,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"18,508.34",4.75,6/1/2018,5/31/2019,-1.3289,3.5329
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508361490000544,PJM_ATSICE_08037508361490000544,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"200,003.28",44.46,6/1/2018,5/31/2019,-16.3388,20.6815
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554781000000724,PJM_ATSICE_08037554781000000724,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"862,177.87",252.16,6/1/2018,5/31/2019,-62.4289,156.8283
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005691265000188964,PJM_ATSITE_08005691265000188964,OH,TE_C1,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"1,118,004.38",353.86,6/1/2018,5/31/2019,-105.2613,260.3459
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007046720001125142,PJM_ATSIOE_08007046720001125142,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"11,701.26",1.97,6/1/2018,5/31/2019,0.7057,3.0949
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037523591990000575,PJM_ATSICE_08037523591990000575,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"2,920,013.33",844.73,6/1/2018,5/31/2019,-250.5098,718.5206
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005951105000044834,PJM_ATSICE_08005951105000044834,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"12,141.22",4.12,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545080000752267,PJM_ATSIOE_08037545080000752267,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"53,490.89",18.41,6/1/2018,5/31/2019,-3.8281,9.2087
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037526181030000839,PJM_ATSICE_08037526181030000839,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"804,515.33",242.05,6/1/2018,5/31/2019,-67.1590,185.037
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005794471200051887,PJM_ATSICE_08005794471200051887,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"47,145.98",15.38,6/1/2018,5/31/2019,-6.0826,9.8997
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005796135000305246,PJM_ATSICE_08005796135000305246,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"484,792.54",158.90,6/1/2018,5/31/2019,9.7566,165.6063
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08004832070001464487,PJM_ATSIOE_08004832070001464487,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"66,704.25",28.57,6/1/2018,5/31/2019,-1.4696,8.412
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037527100001510749,PJM_ATSIOE_08037527100001510749,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"175,580.56",72.27,6/1/2018,5/31/2019,10.6970,21.8575
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037527100001402920,PJM_ATSIOE_08037527100001402920,OH,OE-GPD_IDR,I,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"2,172,522.30",605.60,6/1/2018,5/31/2019,-233.0372,194.0124
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037527100000567521,PJM_ATSIOE_08037527100000567521,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"17,866.05",7.20,6/1/2018,5/31/2019,-0.6516,1.9047
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037527100000576751,PJM_ATSIOE_08037527100000576751,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"4,103.78",3.85,6/1/2018,5/31/2019,0.7345,0.7549
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544775000013760,PJM_ATSIOE_08037544775000013760,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"78,549.15",43.76,6/1/2018,5/31/2019,-10.0364,6.4381
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037511620001458357,PJM_ATSIOE_08037511620001458357,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"562,773.41",213.31,6/1/2018,5/31/2019,-81.3799,69.3982
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08016415720001528908,PJM_ATSIOE_08016415720001528908,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,661.90",0.47,6/1/2018,5/31/2019,-0.0465,0.3805
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037555400000180619,PJM_ATSIOE_08037555400000180619,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"225,120.52",60.34,6/1/2018,5/31/2019,-28.8993,32.5783
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005954221170015835,PJM_ATSICE_08005954221170015835,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"57,632.37",13.87,6/1/2018,5/31/2019,-2.9509,11.2895
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037532115001271627,PJM_ATSICE_08037532115001271627,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"123,691.81",21.44,6/1/2018,5/31/2019,-6.2257,18.9251
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543765000269343,PJM_ATSIOE_08037543765000269343,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"669,773.19",245.04,6/1/2018,5/31/2019,-34.9677,167.1333
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006317120000294823,PJM_ATSIOE_08006317120000294823,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"734,661.82",209.20,6/1/2018,5/31/2019,-37.5820,219.3113
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08019170880000281195,PJM_ATSIOE_08019170880000281195,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"286,549.59",81.71,6/1/2018,5/31/2019,-2.8062,40.2048
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000229957,PJM_ATSIOE_08037517870000229957,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"15,320.82",6.28,6/1/2018,5/31/2019,-0.1562,2.5456
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517875000356029,PJM_ATSIOE_08037517875000356029,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"525,653.91",100.37,6/1/2018,5/31/2019,-29.5297,64.7278
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543765000014954,PJM_ATSIOE_08037543765000014954,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"713,882.74",276.12,6/1/2018,5/31/2019,-9.0931,197.2937
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543765000179281,PJM_ATSIOE_08037543765000179281,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"663,599.16",236.41,6/1/2018,5/31/2019,-47.3665,150.7762
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517875000286576,PJM_ATSIOE_08037517875000286576,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"733,910.27",308.32,6/1/2018,5/31/2019,-230.0942,19.3335
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000317503,PJM_ATSIOE_08037517870000317503,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"630,476.61",157.05,6/1/2018,5/31/2019,-16.1740,102.3843
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006317120000241315,PJM_ATSIOE_08006317120000241315,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,520.19,0.35,6/1/2018,5/31/2019,-0.0114,0.2886
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517610001102912,PJM_ATSIOE_08037517610001102912,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"80,518.33",23.19,6/1/2018,5/31/2019,-13.0032,4.1803
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543210000706199,PJM_ATSIOE_08037543210000706199,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,299,695.34",452.32,6/1/2018,5/31/2019,-108.2349,266.0548
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503685000036923,PJM_ATSICE_08037503685000036923,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"3,900.45",2.14,6/1/2018,5/31/2019,-0.1926,0.0534
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503681420097980,PJM_ATSICE_08037503681420097980,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"3,425.58",0.80,6/1/2018,5/31/2019,-0.3891,0.1808
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503681930001268,PJM_ATSICE_08037503681930001268,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,034,720.03",258.18,6/1/2018,5/31/2019,-77.6484,165.5369
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037515921850077957,PJM_ATSICE_08037515921850077957,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"8,903.03",1.83,6/1/2018,5/31/2019,-0.1063,1.8985
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037515921180001817,PJM_ATSICE_08037515921180001817,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"87,281.12",33.94,6/1/2018,5/31/2019,-3.5112,26.4585
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08015127691000001868,PJM_ATSICE_08015127691000001868,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,725.20,1.24,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554211450068721,PJM_ATSICE_08037554211450068721,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,701.94,0.26,6/1/2018,5/31/2019,-0.1297,0.0272
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554215000249810,PJM_ATSICE_08037554215000249810,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,162.43,0.04,6/1/2018,5/31/2019,0.0104,0.035
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554215000283852,PJM_ATSICE_08037554215000283852,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"570,456.02",113.89,6/1/2018,5/31/2019,-6.7944,113.3757
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544510000504227,PJM_ATSIOE_08037544510000504227,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"202,216.28",64.54,6/1/2018,5/31/2019,-17.8247,33.4543
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544510000504198,PJM_ATSIOE_08037544510000504198,OH,OE_C2,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"348,757.84",165.50,6/1/2018,5/31/2019,-10.4258,53.5952
OLMSTED FALLS BOARD OF EDUCATION,1-5GRZF1,08037524841020037191,PJM_ATSICE_08037524841020037191,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,983.01,0.20,6/1/2018,5/31/2019,-0.0379,0.1542
OLMSTED FALLS BOARD OF EDUCATION,1-5GRZF1,08006052961540024316,PJM_ATSICE_08006052961540024316,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"6,664.22",1.36,6/1/2018,5/31/2019,-0.2485,1.1434
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545635000091731,PJM_ATSIOE_08037545635000091731,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"4,189.23",3.91,6/1/2018,5/31/2019,-1.9285,0.0788
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545630001471284,PJM_ATSIOE_08037545630001471284,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"66,049.68",11.85,6/1/2018,5/31/2019,-1.4097,7.77
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545630001339616,PJM_ATSIOE_08037545630001339616,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"134,622.36",21.33,6/1/2018,5/31/2019,-3.1219,20.22
